3494, -92.83, 2.24
3499, -93.24, 2.23
3504, -92.70, 2.37
3509, -92.75, 2.37
3514, -92.98, 2.41
3519, -92.70, 2.35
3524, -92.91, 2.44
3529, -92.68, 2.34
3534, -93.31, 2.47
3539, -93.10, 2.23
3544, -92.98, 2.46
3549, -92.88, 2.52
3554, -92.49, 2.23
3559, -92.88, 2.32
3564, -92.61, 2.60
3569, -92.82, 2.35
3574, -92.90, 2.37
3579, -92.45, 2.43
3584, -92.75, 2.29
3589, -93.22, 2.35
3594, -93.03, 2.24
3599, -94.05, 2.40
3604, -93.34, 1.30
3609, -89.89, 2.27
3614, -92.64, 2.09
3619, -90.07, 0.31
3624, -92.90, -1.15
3629, -94.30, -5.30
3634, -91.22, 5.28
3639, -94.71, 3.62
3644, -93.35, 7.40
3649, -91.03, 8.66
3654, -93.64, 2.37
3659, -91.07, -2.63
3664, -90.41, -3.45
3669, -88.36, -0.92
3674, -86.75, 1.95
3679, -96.47, 1.91
3684, -91.30, 10.70
3689, -94.57, 5.91
3694, -95.54, 5.45
3699, -98.16, 4.32
3704, -92.27, 4.52
3709, -91.19, 1.02
3714, -93.48, 0.96
3719, -94.82, 2.58
3724, -91.19, 1.54
3729, -92.25, 1.18
3734, -91.79, 0.46
3739, -92.73, 0.95
3744, -93.70, 3.25
3749, -97.11, 5.44
3754, -93.18, 7.28
3759, -91.36, 7.13
3764, -94.93, 6.38
3769, -94.41, 6.63
3774, -95.05, 5.92
3779, -97.07, 4.11
3784, -95.27, 3.54
3789, -90.01, 6.92
3794, -84.23, 11.10
3799, -91.24, 21.44
3804, -92.56, 31.37
3809, -90.15, 41.37
3814, -86.71, 54.44
3819, -94.27, 66.35
3824, -93.76, 74.06
3829, -93.61, 80.96
3834, -90.87, 83.74
3839, -91.80, 87.10
3844, -90.40, 86.85
3849, -81.70, 86.52
3854, -82.09, 87.69
3859, -85.45, 92.49
3864, -88.57, 99.91
3869, -84.36, 109.60
3874, -81.15, 120.92
3879, -74.95, 139.54
3884, -73.19, 156.66
3889, -74.67, 177.47
3894, -77.94, 199.62
3899, -75.07, 217.86
3904, -72.95, 232.18
3909, -71.98, 235.39
3914, -76.39, 224.99
3919, -75.29, 210.98
3924, -68.14, 195.54
3929, -62.70, 182.32
3934, -59.85, 172.03
3939, -54.33, 168.09
3944, -50.19, 172.34
3949, -47.86, 185.68
3954, -45.58, 196.70
3959, -41.55, 215.83
3964, -41.53, 226.52
3969, -43.40, 236.03
3974, -44.56, 242.06
3979, -48.08, 236.96
3984, -47.73, 228.00
3989, -44.08, 209.69
3994, -35.55, 201.60
3999, -31.25, 190.03
4004, -25.63, 185.18
4009, -50.02, 190.41
4014, -17.88, 189.95
4019, -19.93, 185.10
4024, -13.32, 182.20
4029, -8.37, 174.09
4034, -8.88, 163.63
4039, -8.03, 149.85
4044, -5.81, 131.44
4049, -3.86, 110.67
4054, -4.99, 90.72
4059, -4.13, 75.33
4064, -2.38, 65.63
4069, -1.70, 60.47
4074, -2.29, 59.82
4079, -1.05, 59.47
4084, -1.12, 59.04
4089, -2.01, 60.17
4094, -3.02, 61.36
4099, -3.49, 62.12
4104, -3.49, 63.22
4109, -2.30, 61.50
4114, -2.61, 58.76
4119, -2.39, 54.05
4124, -1.97, 48.50
4129, -1.10, 46.38
4134, -1.21, 45.27
4139, 0.32, 41.22
4144, 0.12, 36.34
4149, 0.78, 28.85
4154, 1.13, 19.02
4159, 2.41, 10.99
4164, 2.80, 3.80
4169, 3.60, -3.68
4174, 2.65, -6.40
4179, 3.60, -7.88
4184, 1.65, 3.02
4189, 16.12, -18.29
4194, -16.58, -4.75
4199, 2.75, -2.98
4204, -9.41, -10.47
4209, 2.74, -8.61
4214, -0.52, -9.63
4219, -0.47, -11.24
4224, -0.34, -10.70
4229, 11.77, -3.15
4234, 1.75, -15.80
4239, -2.60, -10.72
4244, -1.14, 0.18
4249, -0.96, 2.17
4254, 6.21, 0.47
4259, 1.99, -4.17
4264, -0.61, -8.50
4269, 0.46, -16.89
4274, 0.32, -26.52
4279, -2.67, -31.80
4284, -3.85, -31.97
4289, -8.50, -9.48
4294, -17.16, 48.60
4299, -6.61, 44.72
4304, 1.84, 23.40
4309, -2.20, 14.47
4314, 0.47, 20.14
4319, -0.03, 22.92
4324, 2.82, 21.21
4329, 2.01, 18.96
4334, 4.49, 14.31
4339, 2.86, 9.44
