3739, 18.55, 2.40
3744, 18.84, 2.37
3749, 18.84, 2.38
3754, 19.11, 2.34
3759, 18.72, 2.29
3764, 19.02, 2.47
3769, 18.91, 2.46
3774, 18.44, 2.43
3779, 18.95, 2.35
3784, 18.73, 2.49
3789, 18.95, 2.31
3794, 18.55, 2.44
3799, 18.87, 2.40
3804, 18.46, 2.29
3809, 18.72, 2.38
3814, 18.68, 2.43
3819, 19.00, 2.31
3824, 19.11, 2.34
3829, 19.29, 2.38
3834, 18.93, 2.23
3839, 18.86, 2.37
3844, 18.98, 2.40
3849, 18.67, 2.41
3854, 19.04, 2.38
3859, 18.77, 2.46
3864, 19.01, 2.41
3869, 18.63, 2.49
3874, 18.80, 2.35
3879, 19.09, 2.37
3884, 19.01, 2.40
3889, 19.14, 2.31
3894, 18.50, 2.47
3899, 19.12, 2.38
3904, 18.56, 2.37
3909, 18.64, 2.49
3914, 18.77, 2.50
3919, 18.61, 2.37
3924, 18.97, 2.31
3929, 18.32, 2.27
3934, 18.37, 2.37
3939, 18.82, 2.29
3944, 18.69, 2.31
3949, 18.98, 2.43
3954, 18.59, 2.41
3959, 19.14, 2.44
3964, 18.73, 2.43
3969, 18.86, 2.34
3974, 19.08, 2.46
3979, 19.04, 2.49
3984, 19.08, 2.58
3989, 18.45, 2.49
3994, 18.74, 2.40
3999, 18.71, 2.50
4004, 19.31, 2.41
4009, 19.20, 2.37
4014, 18.75, 2.37
4019, 18.99, 2.35
4024, 18.57, 2.47
4029, 18.43, 2.40
4034, 18.79, 2.37
4039, 18.77, 2.40
4044, 18.60, 2.35
4049, 19.09, 2.18
4054, 18.83, 2.47
4059, 18.59, 2.55
4064, 19.22, 2.29
4069, 18.55, 2.41
4074, 18.87, 2.43
4079, 18.95, 2.49
4084, 18.50, 2.46
4089, 18.96, 2.35
4094, 18.79, 2.31
4099, 18.74, 2.41
4104, 18.65, 2.41
4109, 18.89, 2.35
4114, 18.76, 2.35
4119, 18.56, 2.43
4124, 18.69, 2.47
4129, 18.71, 2.44
4134, 18.87, 2.43
4139, 18.90, 2.41
4144, 18.78, 2.38
4149, 18.60, 2.41
4154, 18.67, 2.34
4159, 18.71, 2.46
4164, 18.40, 2.52
4169, 18.70, 2.40
4174, 18.71, 2.35
4179, 19.19, 2.43
4184, 19.37, 2.47
4189, 18.81, 2.27
4194, 19.02, 2.49
4199, 18.64, 2.35
4204, 18.84, 2.20
4209, 19.09, 2.47
4214, 18.84, 2.31
4219, 18.50, 2.43
4224, 19.14, 2.31
4229, 18.68, 2.47
4234, 18.97, 2.35
4239, 18.68, 2.49
4244, 18.93, 2.44
4249, 19.01, 2.52
4254, 18.90, 2.40
4259, 18.60, 2.29
4264, 18.77, 2.52
4269, 18.71, 2.41
4274, 19.00, 2.34
4279, 18.80, 2.32
4284, 18.99, 2.35
4289, 18.48, 2.47
4294, 18.89, 2.27
4299, 18.86, 2.43
4304, 18.52, 2.37
4309, 18.68, 2.37
4314, 18.80, 2.43
4319, 18.66, 2.40
4324, 18.99, 2.41
4329, 18.79, 2.37
4334, 18.42, 2.35
4339, 18.92, 2.46
4344, 18.83, 2.12
4349, 18.70, 2.50
4354, 18.72, 2.47
4359, 19.30, 2.27
4364, 18.84, 2.47
4369, 18.60, 2.32
4374, 18.60, 2.46
4379, 18.81, 2.29
4384, 18.66, 2.41
4389, 18.65, 2.38
4394, 18.85, 2.38
4399, 18.51, 2.47
4404, 18.93, 2.37
4409, 18.87, 2.44
4414, 18.70, 2.52
4419, 18.82, 2.52
4424, 19.00, 2.38
4429, 18.94, 2.60
4434, 18.48, 2.56
4439, 19.09, 2.29
4444, 18.59, 2.09
4449, 18.56, 2.24
4454, 18.72, 2.34
4459, 18.86, 2.34
4464, 18.89, 2.34
4469, 18.69, 2.46
4474, 19.01, 2.40
4479, 18.89, 2.46
4484, 18.96, 2.37
4489, 18.72, 2.43
4494, 18.68, 2.40
4499, 18.78, 2.34
4504, 18.49, 2.50
4509, 18.85, 2.35
4514, 18.97, 2.44
4519, 19.06, 2.29
4524, 18.85, 2.35
4529, 18.82, 2.34
4534, 18.70, 2.32
4539, 19.05, 2.40
4544, 18.68, 2.41
4549, 18.43, 2.49
4554, 18.84, 2.38
4559, 18.91, 2.41
4564, 19.28, 2.46
4569, 18.64, 2.34
4574, 18.72, 2.46
4579, 18.74, 2.40
